6.212773333E-1,4.089222401E-2,2.704321479E-2,4.568546534E-2,6.701247043E-2
6.312233333E-1,4.192141162E-2,2.484162390E-2,4.403771996E-2,6.567976713E-2
6.411683333E-1,5.011607422E-2,3.086504631E-2,4.119246483E-2,7.184073453E-2
6.511143333E-1,5.390240218E-2,2.918553639E-2,3.984468162E-2,7.310857096E-2
6.610593333E-1,4.730173167E-2,3.223136473E-2,4.074281394E-2,7.025874735E-2
6.710053333E-1,4.752897366E-2,3.582118055E-2,4.912479758E-2,7.717127737E-2
6.809503333E-1,4.741198367E-2,4.115312860E-2,3.819810569E-2,7.348858052E-2
6.908963333E-1,2.888942517E-2,3.579863680E-2,4.328635275E-2,6.316525641E-2
7.008423333E-1,3.550876565E-2,3.146900658E-2,4.373483419E-2,6.452833901E-2
7.107873333E-1,2.236665968E-2,3.414289262E-2,4.388393819E-2,5.993166619E-2
7.207333333E-1,3.092932228E-2,2.823106295E-2,4.433241963E-2,6.098343482E-2
7.306783333E-1,3.139869381E-2,2.971792995E-2,4.927097797E-2,6.554893290E-2
7.406243333E-1,3.861459647E-2,3.350314099E-2,5.406043231E-2,7.440482416E-2
7.505693333E-1,4.427218874E-2,3.088204206E-2,3.624747455E-2,6.502004790E-2
7.605153333E-1,5.120808743E-2,3.150332928E-2,4.522821307E-2,7.523509309E-2
7.704613333E-1,4.005228975E-2,3.252690722E-2,3.669654071E-2,6.331525652E-2
7.804063333E-1,3.710113606E-2,2.362009943E-2,3.684622943E-2,5.737637160E-2
7.903523333E-1,5.261639846E-2,2.669911529E-2,4.702506244E-2,7.544988165E-2
8.002973333E-1,3.380829484E-2,2.391078599E-2,4.013879657E-2,5.767017840E-2
8.102433333E-1,4.030307592E-2,2.394880431E-2,4.687420428E-2,6.629535567E-2
8.201883333E-1,3.462293989E-2,1.746559889E-2,3.878925920E-2,5.484889917E-2
8.301343333E-1,3.964820147E-2,2.858086806E-2,3.339929581E-2,5.919762545E-2
8.400793333E-1,3.166349959E-2,2.815178978E-2,4.986388564E-2,6.543322982E-2
8.500253333E-1,2.791959593E-2,3.306284793E-2,4.103225112E-2,5.963473302E-2
8.599713333E-1,2.190062745E-2,3.216724407E-2,4.731800795E-2,6.126469579E-2
8.699163333E-1,4.370742994E-2,3.807957852E-2,4.731683850E-2,7.482831642E-2
8.798623333E-1,2.918198238E-2,3.154672430E-2,3.833434582E-2,5.758737691E-2
8.898073333E-1,4.299671458E-2,3.046604007E-2,3.998033702E-2,6.614623505E-2
8.997533333E-1,4.780634182E-2,2.760631308E-2,4.012944102E-2,6.824900641E-2
9.096983333E-1,5.798814411E-2,1.920921804E-2,3.444068491E-2,7.012688281E-2
9.196443333E-1,4.042549743E-2,1.952668302E-2,3.967862070E-2,5.991581705E-2
9.295903333E-1,3.387519978E-2,2.033926556E-2,3.608550668E-2,5.351054733E-2
9.395353333E-1,2.953358277E-2,1.535998228E-2,4.012710214E-2,5.213775880E-2
9.494813333E-1,2.425911559E-2,1.286179593E-2,3.817997932E-2,4.702809060E-2
9.594263333E-1,2.855757284E-2,2.738136887E-2,4.506507576E-2,5.996778619E-2
9.693723333E-1,2.986977939E-2,3.056023735E-2,4.311853766E-2,6.070700222E-2
9.793173333E-1,3.847218479E-2,3.532002621E-2,4.087320685E-2,6.631916987E-2
9.892633333E-1,3.527334670E-2,4.159141853E-2,4.760919929E-2,7.239261660E-2
9.992093333E-1,4.672971410E-2,3.452877230E-2,4.551297247E-2,7.380604962E-2
1.009154333E0,3.608827954E-2,3.575479181E-2,4.416577399E-2,6.731556023E-2
1.019100333E0,4.647259193E-2,3.936953139E-2,5.075149298E-2,7.928036227E-2
1.029045333E0,4.267024352E-2,2.563015290E-2,5.239806890E-2,7.227179287E-2
1.038991333E0,3.943013687E-2,2.533548064E-2,3.383608282E-2,5.780573305E-2
1.048936333E0,4.140039730E-2,1.924029965E-2,4.281740606E-2,6.259003346E-2
1.058882333E0,3.482867051E-2,1.523875990E-2,4.491246343E-2,5.884203824E-2
1.068828333E0,2.205279667E-2,1.566778793E-2,4.087028325E-2,4.901209516E-2
1.078773333E0,3.145511487E-2,1.470227330E-2,4.446281254E-2,5.641385283E-2
1.088719333E0,3.121667638E-2,2.898367726E-2,3.697779179E-2,5.640825753E-2
1.098664333E0,3.276001241E-2,3.141779548E-2,3.098965824E-2,5.496048766E-2
1.108610333E0,2.882948664E-2,2.939665057E-2,4.221631229E-2,5.897049591E-2
1.118555333E0,4.740192920E-2,3.464640184E-2,4.850382328E-2,7.615731695E-2
1.128501333E0,3.440723245E-2,3.113561479E-2,4.296417117E-2,6.323926120E-2
1.138447333E0,5.128142887E-2,3.150472028E-2,4.071884036E-2,7.266606022E-2
1.148392333E0,3.567311809E-2,3.239593187E-2,4.700518191E-2,6.731682466E-2
1.158338333E0,4.713754825E-2,2.182565290E-2,5.269393802E-2,7.399296374E-2
1.168283333E0,3.091336578E-2,3.277773678E-2,3.473129153E-2,5.688830129E-2
1.178229333E0,2.757436353E-2,2.789510386E-2,4.326296389E-2,5.839662994E-2
1.188174333E0,1.976153781E-2,2.923572195E-2,4.326296389E-2,5.582947124E-2
1.198120333E0,3.088041123E-2,2.167517846E-2,4.251393557E-2,5.684054782E-2
1.208065333E0,2.145411031E-2,7.351651706E-3,3.577794313E-2,4.236020358E-2
1.218011333E0,2.851898122E-2,1.742700270E-2,5.044685304E-2,6.051378103E-2
1.227957333E0,3.690536397E-2,1.985221762E-2,5.493751466E-2,6.909592572E-2
1.237902333E0,5.350597009E-2,2.996567145E-2,4.086677492E-2,7.369480031E-2
1.247848333E0,5.476888645E-2,3.336097827E-2,4.520716310E-2,7.846192318E-2
1.257793333E0,3.582640650E-2,3.047183704E-2,5.074564576E-2,6.918948489E-2
1.267739333E0,3.667830928E-2,2.751465797E-2,4.221280396E-2,6.232395681E-2
1.277684333E0,3.434371707E-2,3.137772149E-2,4.011657715E-2,6.142794210E-2
1.287630333E0,2.781268325E-2,2.238736476E-2,4.730222046E-2,5.926415030E-2
1.297576333E0,2.487615216E-2,2.397526982E-2,3.936871827E-2,5.237874079E-2
1.307521333E0,3.325625829E-2,2.797671592E-2,4.640408814E-2,6.357684127E-2
1.317467333E0,3.313768316E-2,3.022762214E-2,4.790039063E-2,6.562211980E-2
1.327412333E0,4.279638349E-2,2.010569899E-2,3.397933960E-2,5.822684167E-2
1.337358333E0,3.447646257E-2,2.917090922E-2,2.963778198E-2,5.401820560E-2
1.347303333E0,4.246875212E-2,2.594742145E-2,4.026509643E-2,6.401672888E-2
1.357249333E0,4.142033265E-2,2.584363109E-2,3.891731322E-2,6.243472185E-2
1.367195333E0,3.317516472E-2,2.956880539E-2,4.834770262E-2,6.566891316E-2
1.377140333E0,3.849852467E-2,2.713306777E-2,4.206019163E-2,6.314585884E-2
1.387086333E0,4.038584143E-2,2.343354813E-2,4.071299314E-2,6.194913378E-2
1.397031125E0,4.563459913E-2,2.611537130E-2,4.909439206E-2,7.193600342E-2
1.406977125E0,2.810488414E-2,3.652254722E-2,4.984283566E-2,6.788290827E-2
1.416922125E0,4.057019318E-2,3.661440104E-2,3.711870968E-2,6.606325413E-2
1.426868125E0,2.933938212E-2,2.891357463E-2,4.759750485E-2,6.294693487E-2
1.436814125E0,2.523534479E-2,3.238717704E-2,5.597948849E-2,6.942229465E-2
1.446759125E0,3.159732099E-2,2.240066489E-2,4.340505123E-2,5.817369641E-2
1.456705125E0,3.115318384E-2,2.258908228E-2,4.041069210E-2,5.580153705E-2
1.466650125E0,3.634805580E-2,1.775154144E-2,3.756543696E-2,5.520380818E-2
1.476596125E0,3.516229985E-2,1.104104378E-2,4.265543818E-2,5.637178714E-2
1.486541125E0,4.175425434E-2,1.233170015E-2,4.325419307E-2,6.137111538E-2
1.496487125E0,3.942976228E-2,2.720826387E-2,3.621823847E-2,6.005627840E-2
1.506433125E0,4.252457933E-2,2.194411384E-2,3.756543696E-2,6.083622303E-2
1.516378125E0,3.121692763E-2,2.143640193E-2,5.313247919E-2,6.524627379E-2
1.526324125E0,3.519684410E-2,3.062788461E-2,5.028780878E-2,6.859846107E-2
1.536269125E0,4.181515675E-2,4.153233424E-2,3.995987177E-2,7.120557192E-2
1.546215125E0,2.894423825E-2,3.126279630E-2,5.133621454E-2,6.671235480E-2
1.556160125E0,2.112141288E-2,3.514699659E-2,4.759399652E-2,6.282208176E-2
1.566106125E0,3.684853634E-2,3.141351057E-2,3.472076654E-2,5.958317637E-2
1.576052125E0,3.313520723E-2,2.011090895E-2,3.082885981E-2,4.952584389E-2
1.585997125E0,3.858876822E-2,1.606732635E-2,4.415057123E-2,6.079905384E-2
1.595943125E0,4.565444768E-2,1.450863910E-2,5.148590326E-2,7.032515508E-2
1.605888125E0,4.453486120E-2,1.230777453E-2,5.417971551E-2,7.120587581E-2
1.615834125E0,3.662169178E-2,1.526091994E-2,3.726489007E-2,5.443083702E-2
1.625779125E0,3.065554925E-2,1.488987756E-2,3.965932488E-2,5.229085201E-2
1.635725125E0,2.519806879E-2,1.944974874E-2,4.639531732E-2,5.626509456E-2
1.645671125E0,3.580342420E-2,1.385904085E-2,3.861091912E-2,5.444962142E-2
1.655616125E0,3.710737613E-2,2.292872100E-2,4.564628899E-2,6.313689341E-2
1.665562125E0,2.903553247E-2,2.896259531E-2,4.010780632E-2,5.736314323E-2
1.675507125E0,3.952962633E-2,3.426561791E-2,4.534632683E-2,6.923159167E-2
1.685453125E0,3.117697470E-2,3.193010750E-2,3.965698600E-2,5.970102223E-2
1.695398125E0,3.394912594E-2,3.715814413E-2,2.947815299E-2,5.832865789E-2
1.705344125E0,2.967248155E-2,3.645059220E-2,3.381971061E-2,5.790401246E-2
1.715289125E0,4.566053244E-2,3.030066437E-2,4.654325187E-2,7.189776616E-2
1.725235125E0,3.517255988E-2,1.796588301E-2,5.043457389E-2,6.405878679E-2
1.735181125E0,4.132083405E-2,1.906819736E-2,5.073453605E-2,6.815424144E-2
1.745126125E0,2.170943264E-2,1.287821839E-2,4.654325187E-2,5.294735375E-2
1.755072125E0,2.679483375E-2,1.965126526E-2,4.115445793E-2,5.289446804E-2
1.765017125E0,2.123950836E-2,1.997845809E-2,3.920733511E-2,4.886175017E-2
1.774963125E0,4.481710356E-2,1.997840327E-2,4.339803457E-2,6.550647887E-2
1.784909125E0,3.190202944E-2,2.765600299E-2,3.351799428E-2,5.390779095E-2
1.794854125E0,4.615560888E-2,2.363809104E-2,3.800865591E-2,6.429430382E-2
1.804800125E0,1.376188799E-2,2.953554250E-2,4.130180776E-2,5.260776707E-2
1.814745125E0,4.450375219E-2,3.444912912E-2,5.252846181E-2,7.698419160E-2
1.824691125E0,2.419155284E-2,3.795934058E-2,3.905589223E-2,5.959450884E-2
1.834636125E0,4.130910764E-2,1.656998133E-2,4.025457144E-2,6.001197528E-2
1.844582125E0,1.449195854E-2,2.183346442E-2,4.684087515E-2,5.367294119E-2
1.854527125E0,4.065537980E-2,1.799019692E-2,4.624095082E-2,6.414618168E-2
1.864473125E0,3.131536185E-2,1.524294888E-2,3.740814686E-2,5.111133759E-2
1.874419125E0,4.395492248E-2,1.762329099E-2,3.740814686E-2,6.034886119E-2
1.884364125E0,3.212739849E-2,2.242092686E-2,3.022308826E-2,4.948032700E-2
1.894310125E0,4.194696121E-2,2.166594397E-2,4.489199817E-2,6.514792539E-2
1.904255125E0,4.075410638E-2,1.920445348E-2,5.402242541E-2,7.034295038E-2
1.914201125E0,3.716629140E-2,2.826741162E-2,3.995110095E-2,6.145299214E-2
1.924146125E0,3.521706725E-2,2.401997132E-2,3.695732653E-2,5.641847953E-2
1.934092125E0,3.001541618E-2,3.492522038E-2,3.680763781E-2,5.895335807E-2
1.944038125E0,3.094942208E-2,2.529771128E-2,3.276545763E-2,5.168574404E-2
1.953983125E0,1.808877275E-2,3.163647221E-2,4.608833849E-2,5.875546799E-2
1.963929125E0,2.868529796E-2,2.736439824E-2,4.324483752E-2,5.866662238E-2
1.973874125E0,3.001722973E-2,1.503124770E-2,5.132802844E-2,6.133138668E-2
1.983820125E0,3.891334808E-2,2.722955825E-2,4.114919543E-2,6.284070166E-2
1.993765125E0,2.097796423E-2,1.924071307E-2,3.306483507E-2,4.362984461E-2
2.003711125E0,4.354772786E-2,1.151994674E-2,5.342250109E-2,6.987901972E-2
2.013657125E0,2.314889379E-2,1.583062375E-2,3.785370469E-2,4.711032680E-2
2.023602125E0,3.457935529E-2,1.719789463E-3,4.833249986E-2,5.945351151E-2
2.033548125E0,2.156825893E-2,1.196879591E-2,3.276487291E-2,4.101193443E-2
2.043493125E0,3.162007488E-2,1.517138901E-2,4.518903673E-2,5.720182882E-2
2.053439125E0,3.237168420E-2,2.978385045E-2,4.204557359E-2,6.085091572E-2
2.063384125E0,3.030591316E-2,2.573824645E-2,4.114685655E-2,5.721861154E-2
2.073330125E0,2.833840275E-2,3.892224681E-2,3.905121446E-2,6.199196494E-2
2.083276125E0,2.616808989E-2,3.498239747E-2,5.102572739E-2,6.717262774E-2
2.093221125E0,2.020162758E-2,2.944234336E-2,5.237351060E-2,6.338723809E-2
2.103167125E0,1.097534255E-2,2.401911480E-2,4.952884018E-2,5.612915490E-2
2.113112125E0,3.067441109E-2,1.769965882E-2,3.006872177E-2,4.645778134E-2
2.123058125E0,3.403153970E-2,1.506840950E-2,4.398918808E-2,5.762162204E-2
2.133003125E0,5.075722599E-2,1.380941032E-2,4.354070663E-2,6.828461714E-2
2.142949125E0,4.542185641E-2,1.165391421E-2,3.755374253E-2,6.007697008E-2
2.152895125E0,4.480895857E-2,9.363740282E-3,4.638537705E-2,6.516997472E-2
2.162840125E0,2.732585229E-2,2.030558011E-2,3.815191269E-2,5.113303462E-2
2.172786125E0,2.067400038E-2,2.412310616E-2,3.515813828E-2,4.738600246E-2
2.182731125E0,1.531570332E-2,1.533574602E-2,4.159475327E-2,4.690287170E-2
2.192677125E0,3.459705225E-2,2.345158999E-2,3.755315781E-2,5.618872448E-2
2.202622125E0,2.223753671E-2,2.773864059E-2,3.515755355E-2,4.999993793E-2
2.212568125E0,4.744630865E-2,3.162967710E-2,5.267171860E-2,7.762666177E-2
2.222514125E0,3.310024270E-2,2.775994639E-2,4.638420761E-2,6.338560882E-2
2.232459125E0,3.346272439E-2,2.432105725E-2,4.683327377E-2,6.248698490E-2
2.242405125E0,4.262677769E-2,2.561300412E-2,4.518728256E-2,6.719344210E-2
2.252350125E0,2.008626385E-2,1.373698250E-2,3.515755355E-2,4.275764558E-2
2.262296125E0,3.994762459E-2,2.009906834E-2,4.309164047E-2,6.210213150E-2
2.272241125E0,1.371267545E-2,1.438217479E-2,3.336128891E-2,3.883117326E-2
2.282187125E0,3.353447156E-2,1.542645324E-2,5.237175643E-2,6.407290468E-2
2.292133125E0,3.156332034E-2,1.394871338E-2,3.545634627E-2,4.947688639E-2
2.302078125E0,5.372922866E-2,2.805879621E-2,4.353953719E-2,7.463120899E-2
2.312024125E0,3.805077870E-2,2.592445743E-2,3.770226181E-2,5.950966138E-2
2.321969125E0,2.781493534E-2,2.716554265E-2,4.788051009E-2,6.167803971E-2
2.331915125E0,4.315453459E-2,2.855087138E-2,4.758171737E-2,7.029570357E-2
2.341860125E0,3.197243358E-2,2.341782003E-2,3.635506332E-2,5.378030711E-2
2.351806125E0,3.960494121E-2,1.887235904E-2,3.171588242E-2,5.413515033E-2
2.361752125E0,1.399211754E-2,1.613927679E-2,3.665444076E-2,4.242409264E-2
2.371697125E0,1.155620404E-2,1.483159041E-2,4.743319809E-2,5.102382000E-2
2.381643125E0,2.444072646E-2,1.603549443E-2,3.934942245E-2,4.901900895E-2
2.391588125E0,4.018546923E-2,1.542466710E-2,4.533697128E-2,6.251586404E-2
2.401533958E0,4.290583606E-2,1.627522342E-2,4.458794296E-2,6.398342225E-2
2.411478958E0,3.553643029E-2,2.594645986E-2,4.383832991E-2,6.211164002E-2
2.421424958E0,4.053161526E-2,2.736234714E-2,4.518552840E-2,6.658259422E-2
2.431370958E0,3.487315047E-2,3.425564566E-2,4.114393294E-2,6.389373288E-2
2.441315958E0,1.047201606E-2,1.203867014E-2,3.844895124E-2,4.162829027E-2
2.451261958E0,3.277000293E-2,1.948749983E-2,4.668300033E-2,6.027386051E-2
2.461206958E0,2.556298987E-2,2.322650873E-2,3.650358260E-2,5.025384265E-2
2.471152958E0,2.362220306E-2,2.206376934E-2,3.710175276E-2,4.920730081E-2
2.481097958E0,3.660541551E-2,1.933518443E-2,4.084397078E-2,5.815527277E-2
2.491043958E0,4.112575632E-2,3.296844281E-2,4.353778303E-2,6.836508323E-2
2.500989958E0,4.481669700E-2,2.964040866E-2,3.844778180E-2,6.607058408E-2
2.510934958E0,3.303052836E-2,2.409195832E-2,3.560428083E-2,5.421349530E-2
2.520880958E0,1.521444142E-2,1.421183580E-2,4.488439679E-2,4.947792013E-2
2.530825958E0,2.057006612E-2,7.851850170E-3,5.027319074E-2,5.488326592E-2
2.540771958E0,1.500688811E-2,1.270718504E-2,4.578252912E-2,4.982689248E-2
2.550716958E0,3.337182303E-2,1.706610159E-2,4.054342389E-2,5.521503071E-2
2.560662958E0,3.889640485E-2,2.513946416E-2,4.114159405E-2,6.194799214E-2
2.570608958E0,5.076662265E-2,2.417801288E-2,3.829692364E-2,6.803293792E-2
2.580553958E0,5.554237715E-2,3.467758851E-2,4.608132184E-2,8.006858951E-2
2.590499958E0,3.057320401E-2,3.143839092E-2,4.697945416E-2,6.426633909E-2
2.600444958E0,1.117090907E-2,1.623420725E-2,5.191918194E-2,5.553323463E-2
2.610390958E0,1.241500014E-2,2.259439502E-2,3.171120465E-2,4.086856267E-2
2.620335958E0,2.453573001E-2,1.135421928E-2,2.018517315E-2,3.373961407E-2
2.630281958E0,3.002273890E-2,4.422192096E-3,5.655953228E-2,6.418645750E-2
2.640227958E0,2.743121181E-2,9.351116235E-3,4.652980328E-2,5.481730885E-2
2.650172958E0,3.312738657E-2,1.403467316E-2,5.955213726E-2,6.957623764E-2
2.660118958E0,4.385955348E-2,2.789025250E-2,3.679945171E-2,6.368458418E-2
2.670063958E0,4.397016178E-2,2.413551094E-2,2.407532573E-2,5.563739142E-2
2.680009958E0,5.336942390E-2,4.204870277E-2,3.739820659E-2,7.755652563E-2
2.689954958E0,2.210584645E-2,4.090969257E-2,3.799637675E-2,6.004994621E-2
2.699900958E0,3.348620919E-2,4.036599744E-2,5.745707989E-2,7.779496118E-2
2.709846958E0,4.840937247E-3,1.083121097E-2,6.000061870E-2,6.116227635E-2
2.719791958E0,2.610541505E-2,1.533594931E-2,4.652863383E-2,5.551214104E-2
2.729737958E0,2.129730900E-2,1.521036322E-2,1.434555888E-2,2.984502605E-2
2.739682958E0,3.275571836E-2,-9.753555420E-4,4.128952861E-2,5.271350469E-2
2.749628958E0,3.534502534E-2,1.239567806E-2,6.089816630E-2,7.149482715E-2
2.759573958E0,4.956067553E-2,1.453770273E-2,4.353427470E-2,6.754878558E-2
2.769519958E0,5.251232715E-2,1.907857617E-2,3.500260234E-2,6.592964995E-2
2.779465958E0,3.188631048E-2,1.787423818E-2,3.754789531E-2,5.240295439E-2
2.789410958E0,2.692090520E-2,2.858692541E-2,3.170945048E-2,5.047213777E-2
2.799356958E0,3.038080777E-3,1.475113980E-2,3.200941265E-2,3.537553616E-2
2.809301958E0,1.380869312E-2,1.650385297E-2,5.206828594E-2,5.633971574E-2
2.819247958E0,1.008620946E-2,1.359690172E-2,4.473295391E-2,4.782932701E-2
2.829193958E0,1.833817934E-2,1.304448031E-2,4.877513409E-2,5.371648716E-2
2.839138958E0,5.062804364E-2,2.313999049E-2,3.664917827E-2,6.664698215E-2
2.849084958E0,5.673130338E-2,2.193782123E-2,2.212937236E-2,6.472571285E-2
2.859029958E0,4.782235770E-2,1.819057712E-2,4.862369120E-2,7.058426410E-2
2.868975958E0,5.703722696E-2,1.723277693E-2,3.904419780E-2,7.123667063E-2
2.878920958E0,3.223295444E-2,2.154250834E-2,4.368396342E-2,5.840660645E-2
2.888866958E0,4.328606953E-3,2.295949882E-2,5.640750468E-2,6.105474599E-2
2.898812958E0,-1.780127704E-2,2.366530343E-2,4.518143535E-2,5.402123796E-2
2.908757958E0,3.271815457E-2,2.909878290E-2,2.991435528E-2,5.302910009E-2
2.918703958E0,4.324829103E-2,2.044780450E-2,2.662120342E-2,5.474683423E-2
2.928648958E0,5.394311798E-2,5.250200088E-3,3.245789409E-2,6.317388279E-2
2.938594958E0,6.166539865E-2,1.793754571E-2,5.401365459E-2,8.391574238E-2
2.948539958E0,2.908811173E-2,2.232622253E-2,5.535968363E-2,6.640235710E-2
2.958485958E0,3.424438749E-2,2.429516733E-2,4.637836039E-2,6.256105452E-2
2.968430958E0,2.666727765E-3,1.446664193E-2,2.931384623E-2,3.279781618E-2
2.978376958E0,1.270295723E-2,1.358552363E-2,2.467466533E-2,3.089936381E-2
2.988322958E0,1.130626298E-2,5.673071409E-3,4.009201884E-2,4.204028183E-2
2.998267958E0,2.598612728E-2,1.044768730E-2,5.610812724E-2,6.271008629E-2
3.008213958E0,2.522633642E-2,1.376875504E-2,4.652746439E-2,5.468776469E-2
3.018158958E0,7.258752697E-2,1.797870234E-2,1.434497416E-2,7.614434380E-2
3.028104958E0,5.514114395E-2,1.671841838E-2,4.084046245E-2,7.062573640E-2
3.038050958E0,2.783918301E-2,1.130437291E-2,6.613727152E-2,7.264260212E-2
3.047995958E0,3.632779154E-3,2.688608229E-2,7.137696147E-2,7.635921119E-2
3.057941958E0,-1.841726293E-2,2.317492761E-2,3.335544169E-2,4.459661796E-2
3.067886958E0,7.160852035E-3,2.787692039E-2,2.422442973E-2,3.761945624E-2
3.077832958E0,2.173121809E-2,1.816820695E-2,9.553765655E-3,2.989321029E-2
3.087777958E0,7.479809426E-2,1.288555481E-2,5.236473978E-2,9.221094512E-2
3.097723958E0,6.564910211E-2,1.369739503E-2,3.290520608E-2,7.470057446E-2
3.107669958E0,7.510392648E-2,2.380852139E-2,6.808205545E-2,1.041278624E-1
3.117614958E0,3.590467240E-2,-7.696189752E-3,3.051077127E-2,4.774184748E-2
3.127560958E0,2.496004143E-2,4.072844944E-3,2.751816630E-2,3.737433894E-2
3.137505958E0,-4.457475931E-2,1.256274740E-2,2.811575174E-2,5.417773792E-2
3.147451958E0,-9.751383271E-3,1.670222091E-2,6.329260111E-2,6.618162142E-2
3.157396958E0,1.635743504E-2,1.893096824E-2,3.290520608E-2,4.133642252E-2
